level1	MM-ED-DNA-A-12-2023.reads.qc	MM-ED-DNA-A-4-2023.reads.qc	MM-ED-DNA-A-9-2022.reads.qc	MM-ED-DNA-O-12-2023.reads.qc	MM-ED-DNA-O-4-2023.reads.qc	MM-ED-DNA-O-9-2022.reads.qc	MM-HC-DNA-A-12-2023.reads.qc	MM-HC-DNA-A-4-2023.reads.qc	MM-HC-DNA-A-9-2022.reads.qc	MM-HC-DNA-O-12-2023.reads.qc	MM-HC-DNA-O-4-2023.reads.qc	MM-HC-DNA-O-9-2022.reads.qc	ZH-ED-DNA-A-12-2023.reads.qc	ZH-ED-DNA-A-4-2023.reads.qc	ZH-ED-DNA-A-9-2022.reads.qc	ZH-ED-DNA-O-12-2023.reads.qc	ZH-ED-DNA-O-4-2023.reads.qc	ZH-ED-DNA-O-9-2022.reads.qc	ZH-HC-DNA-A-12-2023.reads.qc	ZH-HC-DNA-A-4-2023.reads.qc	ZH-HC-DNA-A-9-2022.reads.qc	ZH-HC-DNA-O-12-2023.reads.qc	ZH-HC-DNA-O-4-2023.reads.qc	ZH-HC-DNA-O-9-2022.reads.qc
BAC0143|emhB|tr|C1KA85|C1KA85_PSEFL	0.000294137598575327	0.000255956971238894	0.000142764083635738	0.00025447360170108	0.000199925562556447	0.000106847978432624	1.30486994496714e-05	1.98314508130139e-05	2.03736877496142e-05	5.18597776552588e-05	8.8002043342185e-05	1.19365060671292e-05	0.000114760523256505	0.000300414001544524	0.000435032655987745	0.000117906740177965	0.000352697190510274	0.00031933592478555	0.000167313249985341	0.000106748505944333	2.84042794585774e-05	0.000121421440030075	9.30617007698632e-05	2.69778541183807e-05
BAC0144|emhC|tr|Q4KH24|Q4KH24_PSEF5	1.88692785314183e-05	7.01336145472826e-05	2.18759066644099e-05	4.41662803684497e-05	3.98100546848146e-05	8.08419891400501e-05	3.36169700877151e-05	1.57699479235996e-05	0	2.18690809065215e-05	6.74518621402758e-05	0	0.000122682655079187	9.52572287777659e-05	0.000208586111411843	9.6432924661343e-05	0.000105672034924141	0.00035395097171717	8.38020178761479e-05	1.04001831391567e-05	2.03175394674609e-05	7.81562327254653e-05	3.36375283303964e-05	0
BAC0146|emmdR|tr|D5CJ69|D5CJ69_ENTCC	0	0	0	0	0	0	0	0	0	0	0	0	0	1.16518204938071e-05	0	0	0	0	1.10476038446352e-05	0	0	0	0	4.2021662424788e-05
BAC0147|emrA|sp|P27303|EMRA_ECOLI	8.36896983797945e-05	3.03721021427348e-05	9.75019354868534e-06	9.40029218515963e-05	4.51415206801102e-05	0	0	0	0	1.45994139018811e-05	0	0	0.000301378179388674	6.81864535297589e-05	0.000127758993239754	0.000125011241999005	9.58926821063094e-05	0.000198629393205462	0	1.21826145263906e-05	5.00988624577359e-05	1.28634496241912e-05	0	3.74603366744051e-05
BAC0148|emrB|sp|P0AEJ0|EMRB_ECOLI	3.79406599704943e-05	0.000102454998578589	5.92636724425633e-05	5.50941064102494e-05	0.000142938920871547	0.000138258422092394	0	0	1.59614078906311e-05	0	0	8.53208916202401e-06	6.54628812452742e-05	0.000121961789825021	0.000111371539467212	0.000116914388082871	0.000126539721628512	0.000108773156387317	4.61816966518762e-05	9.87204883912137e-06	4.08284265304192e-05	0	1.1242736829179e-05	9.57524859939831e-06
BAC0149|emrD|sp|P31442|EMRD_ECOLI	0	0	0	0	0	0	0	0	0	1.57357473020275e-05	0	0	0	1.31162828056175e-05	0	0	1.63768960021053e-05	0	0	0	7.70515090280472e-05	0	0	3.65823101819855e-05
BAC0151|emrK|sp|P52599|EMRK_ECOLI	0.000191354018895509	0.000181146693684718	0.000105677228289896	0.000150932513998376	0.000285524865703467	8.37998205390194e-05	3.50612939897888e-05	0	0	0	0	0	2.82799094637603e-05	0.000111001203420538	3.90088367272148e-05	2.84101408155814e-05	3.19851669215826e-05	6.545284830403e-05	1.26503016338347e-05	0	0	0	0	0
BAC0152|srpC|sp|Q55027|SRPC_SYNE7	6.19744981659833e-05	0	9.47830000682295e-06	8.04767331201915e-05	1.51361636962462e-05	5.2571764719793e-05	0.000169341844144792	8.77579544756041e-05	0.000130076271288015	0.000316159657118599	0.000158421469219927	8.64793452530279e-05	0.000340849815280651	0.000536122497218715	0.000214358055334499	0.000479837617744358	0.00045670423455588	0.00027039596238744	0.000218397996178349	0.000542489430680609	0.000166256013228783	0.000457465069358214	0.00043970372346392	0.000196350583798267
BAC0156|fabI|sp|P0AEK4|FABI_ECOLI	0.004543458351375	0.00381427990346204	0.0015037915354575	0.00423952880108396	0.00465368232915497	0.00180306070925241	0.00540860469759539	0.00677232123686167	0.0149299022297491	0.00576910885530364	0.00817600270279209	0.0169411703479033	0.00130973354552522	0.00197696883044397	0.00322671568531374	0.0014369695443051	0.0024652981700256	0.0021004799821052	0.0013171466529227	0.000967298010466776	0.00167071255737381	0.00148024859003039	0.000660434406761764	0.00129935684932831
BAC0157|fabK|tr|Q9FBC5|Q9FBC5_STREE	0	0	1.05387579551172e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0159|fabV|sp|Q9KRA3|Y1738_VIBCH	0	0	0	1.11319729015529e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14893145149655e-05	0	0
BAC0162|fbpC|sp|P44513|FBPC2_HAEIN	0	4.27793252491971e-05	0	0	0.000137218832323911	9.51404657159636e-06	4.14850440236896e-05	5.99376819223381e-05	0	1.42166577321689e-05	1.46333704055302e-05	0	1.31296033316211e-05	1.27017935315636e-05	3.66929922111423e-05	1.24784070997957e-05	3.03316186675085e-05	9.99057588156114e-06	2.31148500986869e-05	3.43591668360251e-05	1.23930676431333e-05	2.38700908240696e-05	0	0
BAC0163|fecD|sp|P15029|FECD_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.51084174126858e-05
BAC0164|fecE|sp|P15031|FECE_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.88410852440553e-05
BAC0169|fpvA|sp|P48632|FPVA_PSEAE	0	7.41524967801839e-06	0	5.71027634884772e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0170|frnE|tr|Q9RWK7|Q9RWK7_DEIRA	0	0	0	0	9.77589408520182e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0171|furA|sp|P0A582|FURA_MYCTU	3.3539863090737e-05	0.0001208685697517	2.63957759543751e-05	9.49770453940999e-05	6.00859831578258e-05	0	0.000185236365789451	0.000421838792509201	2.89795774468196e-05	8.43521692108685e-05	0.000172007050441244	8.7962937189324e-05	0.000192332241404043	0.000179438035604629	7.76876843523701e-05	7.02610718129313e-05	0.000130787805862155	0.000142808709697736	3.54296333209874e-05	0.000167795281275341	0.000194370833498523	6.96479987982033e-05	3.83752083769311e-05	0.000160082523523002
BAC0173|gadB|sp|P69910|DCEB_ECOLI	0	0	1.59870038741692e-05	9.78304330239656e-06	0	0	0	9.15786041388514e-06	0	0	1.33604372110368e-05	1.83736526091724e-05	0	2.12553209557414e-05	0	1.09627894134257e-05	2.5997623118346e-05	0	1.11763006398823e-05	3.21057670743889e-05	0	0	1.21054841875727e-05	1.05204448130728e-05
BAC0178|gesA|tr|Q8ZRG8|Q8ZRG8_SALTY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5530176951888e-05	0	0	0	0	0
BAC0179|gesB|tr|Q8ZRG9|Q8ZRG9_SALTY	0.000264884168414689	0.000316549628648291	0.000171978363121429	0.000276288675179614	0.000319509351199434	0.000111401820007814	0.000282074705971123	0.000343501875363073	0.000288422334778773	0.000288436445903515	0.000344448327640611	0.000317259791332959	0.000334554009516423	0.000332581170446721	0.000248968778005084	0.000288645072210421	0.000420763467853761	0.000183032985800449	0.00036511395736661	0.000545788992911266	0.000162796410570123	0.000389344856523446	0.000388262534801291	0.000177141554524967
BAC0180|gesC|tr|Q8ZRH0|Q8ZRH0_SALTY	0.000179374921869566	0.000115822367038408	2.082799895883e-05	0.000198073400831831	2.77136144982417e-05	8.24865946296854e-06	0	0	0	4.82970670630818e-05	0	0	1.88116917636979e-05	2.54709259287684e-05	6.22026177172494e-06	0	2.30380873203633e-05	2.88008397086056e-05	1.65666993182828e-05	0	0	8.14175413386552e-06	0	0
BAC0181|glpF|sp|P0AER0|GLPF_ECOLI	0	0	0	1.6223836935647e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79438010409983e-05	0	0	3.45444982922635e-05
BAC0182|golS|tr|Q8ZRG6|Q8ZRG6_SALTY	0.000356650707793046	0.000951251341162728	7.407614579196e-05	0.000374357575027394	0.00047717634676637	7.03792328205362e-05	0.000145648871282522	0.000446210862684178	0.00130972635733678	0.000396017002204272	0.00065345392026925	0.00117096607786673	5.77419742338384e-05	8.38931075554108e-05	5.89188041975011e-05	8.65385635232585e-05	0	2.25318024316488e-05	0.000137982317406464	0	0	8.64268348723159e-05	0.000118115901108216	0
BAC0183|golT|tr|Q8ZRG7|Q8ZRG7_SALTY	0.00503440211420627	0.00282581833349939	0.00154086900939331	0.00401683102613603	0.00310444246315433	0.00166360845392124	0.00163785485373173	0.00416126819829954	0.0197646422828539	0.00160717449959054	0.00498137127802804	0.0233737357423792	0.000594553086735517	0.000515142580956281	0.00040146667408057	0.000645942614658821	0.000404209934679848	0.000383191444740131	0.000798173844023704	0.00107537238529233	0.000403365618949995	0.000705122920746283	0.000684559327385334	0.000478414604666462
BAC0190|hmrR|sp|Q9X5X4|HMRR_SINMW	0	0	0	0	1.92111646831144e-05	0	0	0	5.79591548936392e-05	8.43521692108685e-05	0	0	0.00011167678533138	7.10428140965265e-05	2.02200822286991e-05	7.25275580004452e-05	8.77890751677481e-05	5.7831626241232e-05	3.47210406545677e-05	0.000100402094533606	0	3.48239993991017e-05	0.000114342457612897	0
BAC0191|hoxN|sp|P23516|HOXN_CUPNH	0	0	0	1.02824151708712e-05	0	0	0	0	0	0	0	0	0	1.53365842397119e-05	0	1.58202027333592e-05	0	2.47143701885607e-05	0	0	0	0	0	0
BAC0195|ibpB|sp|P0C058|IBPB_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62482682707607e-05	0	0	0
BAC0196|iclR|sp|P16528|ICLR_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75345866322412e-05
BAC0197|irlR|sp|O31395|IRLR_BURPS	0.000153293285175935	0.000203734794428629	2.71104214168953e-05	0.000152626867707549	5.14273043621566e-05	1.81182345409309e-05	4.67567242904553e-05	0	0	0	7.54595017098892e-05	0	0.000191167248252842	9.96703848423964e-05	0.000119549900099582	8.72943588378721e-05	0.000235190382600059	0.000272743040788343	5.27638521737535e-05	1.72161634252904e-05	6.55964116839914e-05	9.29937646835749e-05	2.41311353985942e-05	0
BAC0199|klaB/telA/kilB|sp|Q52328|KLAB_ECOLX	0	1.21508085993772e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0201|kmtR|sp|O53838|KMTR_MYCTU	0	0	0	0	0	9.77019397929319e-05	0.000244961207066805	3.28274073297729e-05	0.000131745617469772	0	9.38292808591744e-05	3.2931238907209e-05	4.38474557791475e-05	0.000124226332341666	5.89656891875787e-05	0.000122163605507	0	2.53569438134632e-05	0	0	0	0	4.33935048569913e-05	0
BAC0203|cnrA|sp|P37972|CNRA_RALME	8.55939799745727e-05	8.33498873194807e-05	6.84440507985724e-05	6.18763093134424e-05	8.36513036899843e-05	0.000102381221048194	0.000185380507249819	9.21114983758175e-05	0.000215165282734797	0.000124176427537189	0.000108875247868075	0.000129266542831272	0.000447007696490503	0.00036851502888393	0.000363692953784892	0.000396340186842582	0.000526367303387292	0.000305389684296171	0.000222556707615756	0.000332393719366532	0.000129843106471737	0.000332457861029141	0.00030728698454985	0.000171223954731486
BAC0207|mdeA|sp|P13254|MEGL_PSEPU	0.000899604859483544	9.08032722506488e-05	0.000128689355934346	0.000843816162094315	0.000184787043681354	0.000122119241999139	0.000521356515572086	0.000525622306060654	0.000125384000913124	0.000672062132079558	0.000407678991714603	0.000253764054095753	0.000176161009524766	0.000440119121500599	0.000645018483970165	8.14796089722338e-05	0.000442033433759214	0.000294025868590786	0.000201521617869476	0.000522720521285771	0.000101878785788993	0.000139425493875579	0.00049434596318725	2.36503828722425e-05
BAC0208|mdfA/cmr|sp|P0AEY8|MDFA_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28104880399403e-05	0	0	0
BAC0210|mdtA/yegM|sp|P76397|MDTA_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48060438286652e-05	0	0	3.2841026135999e-05
BAC0211|mdtB/yegN|sp|P76398|MDTB_ECOLI	0.000316870436539207	0.000695924034301133	0.000164310659649529	0.000312054388568884	0.000641244545258374	0.000197276500098562	0.000305136460107129	0.000218402750806244	0.000132748756689085	0.000325323606446917	0.000285886090117797	0.000107194542973466	0.000557301162952965	0.000620303486159386	0.000438331679317868	0.000647018606439609	0.000729198005612107	0.000536249315055116	0.000309885287842017	0.000444600629072159	0.000175144007059907	0.000316499927615624	0.000316041980527322	0.000152072625140475
BAC0212|mdtC/yegO|sp|P76399|MDTC_ECOLI	0.000219052281636457	0.000490431591802263	7.76035813058629e-05	0.00011397245447292	0.000524535977849976	7.98836478137852e-05	0.00015822294607601	0.00011581260935316	1.54369261326473e-05	0.000153438653164551	0.000139456629325755	4.10845481319207e-05	0.000212213130369946	0.000482539513503023	0.00017246510187467	0.000165340720180649	0.000511831720197524	0.000210732803913172	0.000147352709119385	0.000160560158071529	5.44189531936665e-05	0.000150127790268037	8.28904500941711e-05	8.45626169380775e-05
BAC0214|mdtF/yhiV|sp|P37637|MDTF_ECOLI	0.000127038780947272	0.00020105909626006	9.06996533680866e-05	0.00019883815385785	0.000263868435198398	8.27153227343696e-05	8.74086277141374e-05	5.7614157512234e-05	6.95845205810809e-05	6.03968038949565e-05	4.14141212728235e-05	3.62280568931766e-05	4.35345616877631e-05	6.66533571021244e-05	0.000104469056523169	6.29720347489401e-05	0.000124318473369178	7.78802951262106e-05	6.39844828263055e-05	0.00010050488263847	0.00011325113804721	0.000102185099104654	2.65332925807711e-05	9.20937622668611e-05
BAC0215|mdtG/yceE|sp|P25744|MDTG_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.58076747622989e-05
BAC0218|mdtK/ydhE|sp|P37340|MDTK_ECOLI	0	0	0	0	0	0	0	0	0	1.32896196568546e-05	0	0	1.22235576942306e-05	0	0	0	0	0	0	0	2.2526276124499e-05	0	0	1.07276308159561e-05
BAC0219|mdtM/yjiO|sp|P39386|MDTM_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41629230513051e-05	0	0	0	1.17182359444734e-05
BAC0222|mepB|sp|P0C070|MEPB_PSEPU	0.000263140349864686	0.000180842402933257	5.80179155477166e-05	0.000270367989221871	0.000206981905792244	8.30621570684037e-05	7.41071047134609e-05	5.69837852015941e-05	3.64314687902875e-05	5.9046518447608e-05	6.49823620712199e-05	2.05524214054515e-05	8.0345242780076e-05	8.66429371919493e-05	0.000116659232311052	8.14424036713333e-05	9.95778938331314e-05	7.84857784702434e-05	0.000203068486342572	4.26502596094125e-05	2.93128367283435e-05	0.000143920624716607	2.1819047048598e-05	3.63253926294279e-05
BAC0223|mepC|sp|P0C071|MEPC_PSEPU	0	1.19869655952099e-05	0	0	0	0	0	8.63733436236224e-06	0	0	0	0	0	0	0	0	0	8.78228208415403e-06	0	0	0	1.69227368980759e-05	0	0
BAC0224|merA|sp|P16171|MERA_BACCE	0	4.75046042764208e-05	1.21755222651037e-05	0	2.3615410179304e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9504680720041e-06	0	0
BAC0233|merT|sp|P94185|MERT_ALCSP	0.00233342031983772	0.00540574258510188	0.00182769813903119	0.00319483130282567	0.00613654002129967	0.00147962288246181	0.00290440011877059	0.00198061771106128	0.000512638732076499	0.00240730910493604	0.00157401651915431	0.000703467809309169	0.00676256286519325	0.00535065659617595	0.00564059101926746	0.00742555583316843	0.00618345378153522	0.00885721268794592	0.00606929777028163	0.00131852445957214	0.000935452758544126	0.00656395763432319	0.00131104267929119	0.00132621815635473
BAC0234|mexA|sp|P52477|MEXA_PSEAE	0	1.54636029186248e-05	3.01904271920981e-05	4.81084773014501e-05	7.53035820254736e-06	0	0	3.41095776059344e-05	0	7.92866342452028e-05	7.92883963309005e-05	0	2.9468237904837e-05	0	0	1.39184739243674e-05	0	3.30682144825843e-05	1.35983187942171e-05	0	0	0	0	2.45766380761162e-05
BAC0235|mexB|sp|P52002|MEXB_PSEAE	0.00133562789100623	0.00118337956293227	0.00108518889460885	0.00132522942402188	0.00116828750044346	0.00104726640766826	0.00035800978252308	0.00027951396637894	6.8819570150956e-05	0.000332045943332458	0.000259951660442781	0.000114180560857691	0.000426586280106039	0.000494672580754787	0.000431854012931427	0.000399107416218332	0.00058590395195607	0.000415657902563654	0.000476899800271677	0.000282780780697396	5.85485842483162e-05	0.000417654279141245	0.000193490295391907	9.53321270879751e-05
BAC0236|mexC|tr|Q51395|Q51395_PSEAI	0.000122303500758781	0.000313258851320297	2.8274173033919e-05	0.000348494585166982	0.00020121817615644	7.52666795441846e-05	1.04945369765354e-05	0	0	1.34048020838977e-05	2.85639848868772e-05	0	0.000185292323465679	0.000117121570526432	0.000158258648483985	0.000397168029179441	0.000191911001529496	0.000541555073638823	0.000138076696556537	0.000102657063525201	2.44293027738397e-05	0.000136245523230439	2.70708834286878e-05	1.21613079885691e-05
BAC0237|mexD|tr|Q51396|Q51396_PSEAI	0.000204021411482687	0.000139642019703546	0.000108034899382659	0.000183124485414703	0.000136705693224852	0.000113657737566722	4.3364400044897e-06	2.41322263756348e-05	4.08436997572625e-06	0	2.36334937606701e-05	2.01877573514951e-05	6.44889713952179e-05	8.13406550660292e-05	4.76968241339641e-05	3.65223713840329e-05	2.43671498188524e-05	7.75986202536952e-05	0.000146008134526303	3.33412122327281e-05	4.91490402115295e-05	9.0995811584203e-05	4.95603122566886e-05	4.65340557053022e-05
BAC0238|mexE|tr|Q1IB41|Q1IB41_PSEE4	0	0	0	0	0	0	0	0	0	0	1.44596677272386e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0239|mexF|tr|Q4KBN7|Q4KBN7_PSEF5	0.000517990405683554	0.000453571006792498	0.000119739614592805	0.000470670003992669	0.000411750689118359	0.000179024888986646	0.000796919273330142	0.000751188452940181	0.0014181111071285	0.000797761237706755	0.000959012703100011	0.00137817974162842	0.00141885232732751	0.00153228899299318	0.000857463232075101	0.00134842444811486	0.00142663464504189	0.00102442254642046	0.00122192489533058	0.00121135912146264	0.000878755931138638	0.00130506341226828	0.000955249167161738	0.00088726947973472
BAC0240|mexI|tr|Q9HWH4|Q9HWH4_PSEAE	0.000367980212195515	0.000397022124160102	6.97602650222772e-05	0.000323051174809864	0.000369391573815749	6.23747920129285e-05	0.000265161596742671	0.000466189419972047	0.000117777058194946	0.00024088323539955	0.00031993558341225	0.000101632853103881	0.000430088572079778	0.000654451844143996	0.000356055884057242	0.000456211291172443	0.000623353622656124	0.000401027763891458	0.0005633311698037	0.000462812394665182	0.000173851643617639	0.000526439373773277	0.000360033296084444	0.000210775322638619
BAC0241|mexJ|tr|Q9HXW3|Q9HXW3_PSEAE	0	0	0	1.24220658826071e-05	1.5226148320648e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BAC0242|mexK|tr|Q9HXW4|Q9HXW4_PSEAE	0.00158348728842164	0.00226454635464551	0.000530429942076952	0.00174053543481246	0.00247835628872835	0.000451214565004027	0.000955731432387418	0.000476930430153548	0.000361665126536309	0.00095729425204432	0.000708067792629965	0.000293899423151167	0.00155467250330771	0.0022223707067255	0.00148327618811414	0.00134721265709449	0.00241013129289798	0.00148934774428273	0.00105301294613453	0.0009061589265118	0.000514879135301282	0.00117615085190029	0.000638526028164448	0.000423769675379732
BAC0244|mexT|tr|O87785|O87785_PSEAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82660893401615e-05	0	0	0	0	0	0	0	0
BAC0246|mexW|tr|Q9HW27|Q9HW27_PSEAE	0.000392007198653188	0.000173941507550334	7.97380609488533e-05	0.000485427865604619	0.000342513713423245	5.88067143835519e-05	0.000459072967396431	0.00048038101881175	0.000245870933603321	0.000384183529023764	0.000597109388833679	0.0002828751302466	0.000439663349323405	0.00120216433244665	0.000463709669340793	0.000398520852756805	0.00124672559891958	0.000450439061362209	0.000793808939287238	0.000411310284112378	0.00035321460176608	0.000725930555332401	0.000595531966541019	0.000280667279024501
BAC0248|mexY|tr|Q9ZNG8|Q9ZNG8_PSEAI	0.000182508159019484	0.000507047116702159	0.000294463302297294	0.00019186089571485	0.000595517578773595	0.000295229233111708	6.97135144671513e-05	3.15566855101633e-05	3.97291721402862e-05	8.93923322851317e-05	7.13044975139778e-05	4.96981958378393e-05	0.000477811510471353	0.000689927238618256	0.000358868815248124	0.000440515208802836	0.000564376325014839	0.000347487352701857	0.000113324696744449	8.04079321736956e-05	3.47475302743009e-05	8.62323458925327e-05	0.000125691648087348	4.31197428323191e-06
BAC0251|mntH/yfeP|sp|P0A769|MNTH_ECOLI	0	0	9.41791035265327e-06	0	7.29198824730896e-06	7.17271360583385e-05	4.39117177153665e-05	0	2.0890617722586e-05	1.47411557844236e-05	0	0	1.35586550152024e-05	1.30658763789778e-05	0	0	0	4.08470952334915e-05	1.23883324665569e-05	0	2.47317043373023e-05	7.35564010608598e-05	0	6.73502534494378e-05
BAC0253|mntR|sp|P0A9F1|MNTR_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.29898723335632e-05
BAC0254|mrdH|tr|Q88IN1|Q88IN1_PSEPK	3.68796149751568e-05	3.14194160097257e-05	0	3.22468483035671e-05	2.9803922680407e-05	1.12301080221761e-05	0	0	0	2.95344465141503e-05	0	1.13555996231755e-05	7.22727029739052e-05	0.000494049551611683	2.07479553791621e-05	0.000103987829139067	0.000790101676509733	7.38618780773294e-05	0	1.31389899881102e-05	2.78636609887296e-05	1.11344426725934e-05	7.11519115529836e-05	1.01431598956385e-05
BAC0255|mreA|tr|Q88IN0|Q88IN0_PSEPK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000160157071334536	0	0	4.60510644471108e-05	4.04359120450411e-05	0	0	0	0
BAC0258|mtrD|tr|Q5F725|Q5F725_NEIG1	0.000233256388431677	0.000415280390543328	0.000199791038282292	0.000290271925988903	0.000543758438024336	0.000290767809822989	6.37565251322837e-05	1.97530791001789e-05	3.19400028842173e-05	4.07926141638315e-05	1.59569868065333e-05	1.94061448411742e-05	0.000144988372521076	5.85233705627093e-05	0.000199031616383489	8.87838080407863e-05	0.000117367493652102	0.000267234145438045	2.29412686611717e-05	5.07817452112044e-05	3.3276053094188e-05	6.90866372333818e-05	3.07505184276252e-05	1.27732200997559e-05
BAC0259|mtrE|tr|B4RN86|B4RN86_NEIG2	1.75254762128515e-05	1.00939490799064e-05	0	8.33845580547772e-06	0	0	2.66832336158795e-05	0	0	1.24631684701283e-05	0	0	1.1473574081824e-05	1.03743618015524e-05	0	0	0	7.98745159006309e-06	0	0	0	1.05232608034288e-05	1.01073889301125e-05	0
BAC0260|mtrF|tr|B4RN92|B4RN92_NEIG2	0.000154848450837568	0.000556267545217485	0.00038670752710764	0.000132041258230822	0.000550017845829329	0.000358717040735675	0.000262019304554314	0.000183826944977573	0.00021286124897617	0.000156201859307931	0.000184988622832112	0.000148510216276413	6.20281081753794e-05	7.04959186784414e-05	0.000156733091220344	0.000202737827321015	8.25184365085212e-05	0.000157870574448391	0.000269299778735427	0.000355805680096141	0.000194325249344326	0.000302153403566742	0.000349048799646082	0.000217624381825935
BAC0261|mtrR|sp|P39897|MTRR_NEIGO	0	0	0	0	0	0	0	0	0	0	0	0	7.49165101598006e-05	0	0	0	0	0	0	0	0	0	0	0
BAC0263|ncrA|tr|Q06VT3|Q06VT3_9BACT	0.000221637936943636	6.85481471971446e-05	4.31131007254794e-05	0.000158734784200324	7.26038963157062e-05	9.46713703641696e-05	8.2048198180186e-05	2.84262271520567e-05	2.77720950532021e-05	5.15485478510863e-05	3.97064014052496e-05	1.96174850066093e-05	7.46827730608721e-05	0.000138566038605797	0.00012113203865844	0.000275845009909535	0.000174054034447167	4.65865878054369e-05	0.000201092693791038	0.000126362225140754	0.000123283155039926	0.00013722106763221	9.03416363873586e-05	7.62615355116523e-05
BAC0265|ncrC|tr|D5CKG5|D5CKG5_ENTCC	2.57008121109126e-05	0	0	1.23773277242311e-05	7.83035418812092e-06	0	0	0	0	1.64890543537203e-05	0	0	0.000130982612582815	0.000643113555268079	3.07886414450992e-05	4.37142495527949e-05	0.00083983325366593	2.76853529878238e-05	0	1.3173934110419e-05	0	0	7.31782563996266e-05	0
BAC0267|nczA|tr|B8GZE9|B8GZE9_CAUCN	0.00320506481495579	0.00260452646708481	0.00132610606866193	0.00319452514810203	0.00246513835599859	0.00134246024885951	0.00158943800980888	0.00134447396842248	0.00160699119922503	0.00168283790694128	0.0015460446871993	0.00141523718030502	0.0056311988428987	0.00499935356111412	0.00567014745644123	0.00498876426846854	0.00523956848436464	0.00538466224272748	0.00315555336978631	0.00314308770783471	0.00266291111310008	0.00312202997565866	0.00251764178677686	0.00283425302112961
BAC0269|nia|tr|Q92Z60|Q92Z60_RHIME	6.04724990845003e-06	4.70464645716879e-05	8.54707779088353e-06	3.64930574918506e-05	1.37618709860853e-05	9.32590897981761e-06	7.38202734252581e-05	0.000200128874906648	1.40364161100365e-05	4.48153890237969e-05	9.04848756929643e-05	2.13227479833912e-05	8.7036376552851e-05	6.02318913005775e-05	4.69906133343326e-06	4.37837475648026e-05	1.58218107936868e-05	2.82282030464086e-05	0.000179384800778542	0.000109566645278491	3.15532421309169e-05	0.000136979918337247	5.9507988959972e-05	3.71831230717461e-05
BAC0270|nikA|sp|P33590|NIKA_ECOLI	0	0	7.40492188033043e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.11942410664469e-05	0	0	0	0	9.22159558905628e-06	0	0	3.57397981310061e-05
BAC0271|nikB|sp|P33591|NIKB_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67270703706227e-05	0	1.83321059125467e-05	0
BAC0272|nikC|sp|P0AFA9|NIKC_ECOLI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.57464342358992e-05	0	0	0
BAC0276|nirA|tr|Q6RUG3|Q6RUG3_KLEOX	0.000242086209560209	0.000149388119917831	1.04634042210152e-05	0.000138463726290837	0.000134180776995707	2.0930902457512e-05	7.23395455163087e-05	1.12536055854186e-05	6.52040492553441e-05	3.19874798973799e-05	5.10383406827028e-05	1.15346176176936e-05	0.000138661420551023	4.44562773604726e-05	5.361131796119e-05	0.000151300686085023	9.13647537911535e-05	8.13866425473517e-05	7.95853066688967e-05	0.000102793540451579	0.000112422827905566	9.63431376634136e-05	7.24385955879149e-05	2.53389050576437e-05
BAC0278|nirC|tr|Q6RUG1|Q6RUG1_KLEOX	3.14772161358409e-05	0	0	0	2.8966532597258e-05	2.67539948054044e-05	0	0	1.38762146080863e-05	2.01950633126998e-05	0	0	8.2067583357323e-05	0.000150798088553727	3.59250509475609e-05	0	0.000170287929193466	0	0	0	0	0	0	0
